,ID,setting_name,openml_id,learner_name,sampling_strategy_name,test_split_seed,train_split_seed,seed,iteration,test_accuracy,test_f1,test_precision,test_recall,test_auc,test_log_loss
2500,590,small,1464,rf_entropy,margin,0,0,0,1,0.68016194,0.66300777,0.65005593,0.68016194,0.57748828,1.36938861
2501,591,small,1464,rf_entropy,margin,0,0,0,2,0.71255061,0.67601036,0.65741712,0.71255061,0.54593401,2.19310693
2502,592,small,1464,rf_entropy,margin,0,0,0,3,0.69230769,0.67164389,0.65738902,0.69230769,0.56536242,2.33760317
2503,593,small,1464,rf_entropy,margin,0,0,0,4,0.68825911,0.66876598,0.65487734,0.68825911,0.60597728,0.98421218
2504,594,small,1464,rf_entropy,margin,0,0,0,5,0.68421053,0.66588741,0.65243478,0.68421053,0.5938965,1.11272789
2505,595,small,1464,rf_entropy,margin,0,0,0,6,0.71659919,0.67876271,0.66069263,0.71659919,0.6231969,1.36050461
2506,596,small,1464,rf_entropy,margin,0,0,0,7,0.72064777,0.68513683,0.66888686,0.72064777,0.58776596,1.245184
2507,597,small,1464,rf_entropy,margin,0,0,0,8,0.72469636,0.68794092,0.67242084,0.72469636,0.58150018,1.3848223
2508,598,small,1464,rf_entropy,margin,0,0,0,9,0.72874494,0.6870326,0.67161595,0.72874494,0.61346015,0.94628434
2509,599,small,1464,rf_entropy,margin,0,0,0,10,0.72469636,0.68794092,0.67242084,0.72469636,0.61666066,1.49018255
2510,600,small,1464,rf_entropy,margin,0,0,0,11,0.72064777,0.68151684,0.66413729,0.72064777,0.64893617,1.06984748
2511,601,small,1464,rf_entropy,margin,0,0,0,12,0.72469636,0.68794092,0.67242084,0.72469636,0.5991255,1.66643661
2512,602,small,1464,rf_entropy,margin,0,0,0,13,0.72469636,0.68794092,0.67242084,0.72469636,0.62161918,0.96985303
2513,603,small,1464,rf_entropy,margin,0,0,0,14,0.72469636,0.68794092,0.67242084,0.72469636,0.60250631,1.2555653
2514,604,small,1464,rf_entropy,margin,0,0,0,15,0.72874494,0.6942633,0.6803566,0.72874494,0.63306888,1.10259352
2515,605,small,1464,rf_entropy,margin,0,0,0,16,0.72874494,0.6942633,0.6803566,0.72874494,0.64812477,1.06276985
2516,606,small,1464,rf_entropy,margin,0,0,0,17,0.72469636,0.68794092,0.67242084,0.72469636,0.62292643,1.10243233
2517,607,small,1464,rf_entropy,margin,0,0,0,18,0.73279352,0.69355937,0.68007743,0.73279352,0.63762171,1.08793475
2518,608,small,1464,rf_entropy,margin,0,0,0,19,0.73279352,0.68581251,0.67092376,0.73279352,0.64974757,0.93430377
2519,609,small,1464,rf_entropy,margin,0,0,0,20,0.72874494,0.6870326,0.67161595,0.72874494,0.6330238,1.07764119
2520,1051,small,4534,rf_entropy,margin,0,0,0,0,0.87667854,0.87700195,0.87909899,0.87667854,0.94421066,0.39542536
2521,1052,small,4534,rf_entropy,margin,0,0,0,1,0.85913949,0.85921599,0.8593346,0.85913949,0.93132073,0.41449104
2522,1053,small,4534,rf_entropy,margin,0,0,0,2,0.8873664,0.88769726,0.89075425,0.8873664,0.95083929,0.37685122
2523,1054,small,4534,rf_entropy,margin,0,0,0,3,0.88901069,0.88932764,0.89207934,0.88901069,0.94955602,0.37961986
2524,1055,small,4534,rf_entropy,margin,0,0,0,4,0.88243354,0.88281317,0.88966469,0.88243354,0.95081297,0.38729201
2525,1056,small,4534,rf_entropy,margin,0,0,0,5,0.87804878,0.87844313,0.88384987,0.87804878,0.9443257,0.39080163
2526,1057,small,4534,rf_entropy,margin,0,0,0,6,0.90079474,0.90093678,0.90144661,0.90079474,0.95619287,0.3597606
2527,1058,small,4534,rf_entropy,margin,0,0,0,7,0.90819403,0.90824124,0.90832821,0.90819403,0.9538695,0.35829093
2528,1059,small,4534,rf_entropy,margin,0,0,0,8,0.91038641,0.91031128,0.91032278,0.91038641,0.95532869,0.34701003
2529,1060,small,4534,rf_entropy,margin,0,0,0,9,0.89832831,0.89827143,0.89825403,0.89832831,0.95014189,0.36597315
2530,1061,small,4534,rf_entropy,margin,0,0,0,10,0.90545355,0.90531869,0.90541597,0.90545355,0.95305097,0.34248283
2531,1062,small,4534,rf_entropy,margin,0,0,0,11,0.90737188,0.90738347,0.90739725,0.90737188,0.95657254,0.33569774
2532,1063,small,4534,rf_entropy,margin,0,0,0,12,0.89915045,0.89913106,0.89911659,0.89915045,0.94828462,0.36455287
2533,1064,small,4534,rf_entropy,margin,0,0,0,13,0.89915045,0.89904781,0.89906839,0.89915045,0.95165722,0.35539608
2534,1065,small,4534,rf_entropy,margin,0,0,0,14,0.89668402,0.89642025,0.8968099,0.89668402,0.94995152,0.36307149
2535,1066,small,4534,rf_entropy,margin,0,0,0,15,0.90134283,0.90112803,0.90140932,0.90134283,0.95409792,0.34801856
2536,1067,small,4534,rf_entropy,margin,0,0,0,16,0.90353522,0.90337157,0.9035257,0.90353522,0.95382355,0.35937873
2537,1068,small,4534,rf_entropy,margin,0,0,0,17,0.91257879,0.91249927,0.91252106,0.91257879,0.95873826,0.35204393
2538,1069,small,4534,rf_entropy,margin,0,0,0,18,0.91449712,0.91445221,0.91444291,0.91449712,0.95912752,0.34364226
2539,1070,small,4534,rf_entropy,margin,0,0,0,19,0.9172376,0.91712893,0.91722227,0.9172376,0.96371994,0.32153593
2540,1071,small,4534,rf_entropy,margin,0,0,0,20,0.91997808,0.91988492,0.9199539,0.91997808,0.96288923,0.34015341
2541,2038,small,6332,rf_entropy,margin,0,0,0,0,0.65363128,0.65141556,0.6506791,0.65363128,0.72362034,0.5955446
2542,2039,small,6332,rf_entropy,margin,0,0,0,1,0.72067039,0.70750276,0.72859729,0.72067039,0.74412366,0.56306487
2543,2040,small,6332,rf_entropy,margin,0,0,0,2,0.69273743,0.67912181,0.6953048,0.69273743,0.71071794,0.5894175
2544,2041,small,6332,rf_entropy,margin,0,0,0,3,0.67039106,0.66476061,0.66641593,0.67039106,0.71621104,0.59589229
2545,2042,small,6332,rf_entropy,margin,0,0,0,4,0.67039106,0.66785109,0.66738726,0.67039106,0.717744,0.59282158
2546,2043,small,6332,rf_entropy,margin,0,0,0,5,0.69273743,0.69036966,0.69015612,0.69273743,0.73818344,0.58284041
2547,2044,small,6332,rf_entropy,margin,0,0,0,6,0.67597765,0.67597765,0.67597765,0.67597765,0.73869443,0.58820631
2548,2045,small,6332,rf_entropy,margin,0,0,0,7,0.67597765,0.67100903,0.67228868,0.67597765,0.73863056,0.58868534
2549,2046,small,6332,rf_entropy,margin,0,0,0,8,0.68156425,0.67365227,0.67865338,0.68156425,0.74776444,0.56767688
2550,2047,small,6332,rf_entropy,margin,0,0,0,9,0.70949721,0.70504258,0.70720185,0.70949721,0.76475473,0.56854586
2551,2048,small,6332,rf_entropy,margin,0,0,0,10,0.73184358,0.73184358,0.73184358,0.73184358,0.75721768,0.57517359
2552,2049,small,6332,rf_entropy,margin,0,0,0,11,0.72067039,0.72067039,0.72067039,0.72067039,0.77210015,0.57844849
2553,2050,small,6332,rf_entropy,margin,0,0,0,12,0.68715084,0.68764875,0.68831808,0.68715084,0.77644354,0.57401452
2554,2051,small,6332,rf_entropy,margin,0,0,0,13,0.69832402,0.7000467,0.71029509,0.69832402,0.76239142,0.59721819
2555,2052,small,6332,rf_entropy,margin,0,0,0,14,0.70391061,0.70555012,0.71248663,0.70391061,0.77542156,0.58257301
2556,2053,small,6332,rf_entropy,margin,0,0,0,15,0.69273743,0.69299214,0.69329011,0.69273743,0.77101431,0.58013484
2557,2054,small,6332,rf_entropy,margin,0,0,0,16,0.7150838,0.71634445,0.71978557,0.7150838,0.76635156,0.58371187
2558,2055,small,6332,rf_entropy,margin,0,0,0,17,0.69273743,0.69246218,0.69223034,0.69273743,0.80908278,0.55034823
2559,2056,small,6332,rf_entropy,margin,0,0,0,18,0.65363128,0.65363128,0.65363128,0.65363128,0.76347726,0.57412395
2560,2057,small,6332,rf_entropy,margin,0,0,0,19,0.70949721,0.70833819,0.70789607,0.70949721,0.78046755,0.5699986
2561,2058,small,6332,rf_entropy,margin,0,0,0,20,0.70949721,0.70504258,0.70720185,0.70949721,0.78046755,0.56698673
2562,946,small,1461,rf_entropy,margin,0,0,0,0,0.88203753,0.83537132,0.83493426,0.88203753,0.75588765,0.41215513
2563,947,small,1461,rf_entropy,margin,0,0,0,1,0.88237265,0.83185155,0.83172938,0.88237265,0.72843286,0.39357122
2564,948,small,1461,rf_entropy,margin,0,0,0,2,0.8830429,0.83375654,0.84029603,0.8830429,0.72954441,0.39274794
2565,949,small,1461,rf_entropy,margin,0,0,0,3,0.88297587,0.83418672,0.83988219,0.88297587,0.74634444,0.37125501
2566,950,small,1461,rf_entropy,margin,0,0,0,4,0.88331099,0.8336674,0.8430842,0.88331099,0.72488433,0.44692417
2567,951,small,1461,rf_entropy,margin,0,0,0,5,0.8830429,0.83352143,0.84020427,0.8830429,0.76403256,0.35306003
2568,952,small,1461,rf_entropy,margin,0,0,0,6,0.88197051,0.83719355,0.83659168,0.88197051,0.7487805,0.33122695
2569,953,small,1461,rf_entropy,margin,0,0,0,7,0.88411528,0.83608797,0.85009109,0.88411528,0.75288511,0.38810157
2570,954,small,1461,rf_entropy,margin,0,0,0,8,0.88465147,0.83972311,0.8515317,0.88465147,0.74433103,0.34659063
2571,955,small,1461,rf_entropy,margin,0,0,0,9,0.88411528,0.83854416,0.84843238,0.88411528,0.75759839,0.35347734
2572,956,small,1461,rf_entropy,margin,0,0,0,10,0.88512064,0.84179939,0.85327848,0.88512064,0.79767598,0.32025256
2573,957,small,1461,rf_entropy,margin,0,0,0,11,0.88076408,0.84746907,0.84255147,0.88076408,0.77992556,0.33090085
2574,958,small,1461,rf_entropy,margin,0,0,0,12,0.88465147,0.84879517,0.85100914,0.88465147,0.76728209,0.3327035
2575,959,small,1461,rf_entropy,margin,0,0,0,13,0.88190349,0.85201519,0.84760369,0.88190349,0.78352056,0.30946516
2576,960,small,1461,rf_entropy,margin,0,0,0,14,0.88364611,0.84918422,0.8487618,0.88364611,0.76769065,0.348525
2577,961,small,1461,rf_entropy,margin,0,0,0,15,0.88458445,0.84892808,0.85087021,0.88458445,0.79539905,0.32471145
2578,962,small,1461,rf_entropy,margin,0,0,0,16,0.88525469,0.84737516,0.85260125,0.88525469,0.76655846,0.32348002
2579,963,small,1461,rf_entropy,margin,0,0,0,17,0.88418231,0.84315813,0.84839761,0.88418231,0.77888277,0.32182557
2580,964,small,1461,rf_entropy,margin,0,0,0,18,0.88491957,0.84527619,0.85138489,0.88491957,0.78011905,0.31919882
2581,965,small,1461,rf_entropy,margin,0,0,0,19,0.88270777,0.84501598,0.84445914,0.88270777,0.7746341,0.3337411
2582,966,small,1461,rf_entropy,margin,0,0,0,20,0.88384718,0.8421541,0.8468922,0.88384718,0.76274724,0.35390579
2583,1681,small,4538,rf_entropy,margin,0,0,0,0,0.42896594,0.38571377,0.38462118,0.42896594,0.67402762,1.49090875
2584,1682,small,4538,rf_entropy,margin,0,0,0,1,0.41577171,0.38894993,0.38985399,0.41577171,0.67958983,1.51783915
2585,1683,small,4538,rf_entropy,margin,0,0,0,2,0.42374962,0.40056538,0.4037798,0.42374962,0.68067889,1.49433973
2586,1684,small,4538,rf_entropy,margin,0,0,0,3,0.4387849,0.39781348,0.40383789,0.4387849,0.69432471,1.50382736
2587,1685,small,4538,rf_entropy,margin,0,0,0,4,0.4387849,0.40704265,0.41029965,0.4387849,0.69848592,1.53470806
2588,1686,small,4538,rf_entropy,margin,0,0,0,5,0.44400123,0.4097977,0.41705427,0.44400123,0.70894737,1.49778158
2589,1687,small,4538,rf_entropy,margin,0,0,0,6,0.42160172,0.39012343,0.40046448,0.42160172,0.70247362,1.45447084
2590,1688,small,4538,rf_entropy,margin,0,0,0,7,0.43571648,0.40632975,0.41955013,0.43571648,0.70463693,1.37446535
2591,1689,small,4538,rf_entropy,margin,0,0,0,8,0.43448911,0.40625388,0.42604432,0.43448911,0.70312121,1.42363471
2592,1690,small,4538,rf_entropy,margin,0,0,0,9,0.42804541,0.40624608,0.40779521,0.42804541,0.70410583,1.38464085
2593,1691,small,4538,rf_entropy,margin,0,0,0,10,0.41791961,0.39566615,0.40255736,0.41791961,0.70563465,1.44555707
2594,1692,small,4538,rf_entropy,margin,0,0,0,11,0.43111384,0.40942037,0.41755016,0.43111384,0.7035001,1.40183085
2595,1693,small,4538,rf_entropy,margin,0,0,0,12,0.43019331,0.40550933,0.41197235,0.43019331,0.70947075,1.41262165
2596,1694,small,4538,rf_entropy,margin,0,0,0,13,0.44492176,0.41488104,0.41253714,0.44492176,0.70096543,1.41406818
2597,1695,small,4538,rf_entropy,margin,0,0,0,14,0.44246701,0.41185359,0.42061543,0.44246701,0.69809672,1.39120142
2598,1696,small,4538,rf_entropy,margin,0,0,0,15,0.43479595,0.40282035,0.40116716,0.43479595,0.70591489,1.37386009
2599,1697,small,4538,rf_entropy,margin,0,0,0,16,0.44123964,0.40723668,0.40198122,0.44123964,0.70052674,1.44973531
2600,1698,small,4538,rf_entropy,margin,0,0,0,17,0.45474072,0.41467953,0.41928144,0.45474072,0.72008908,1.39656163
2601,1699,small,4538,rf_entropy,margin,0,0,0,18,0.45719546,0.4206565,0.45382373,0.45719546,0.70014196,1.38755058
2602,1700,small,4538,rf_entropy,margin,0,0,0,19,0.43755753,0.40971521,0.41302105,0.43755753,0.70022758,1.44776685
2603,1701,small,4538,rf_entropy,margin,0,0,0,20,0.45136545,0.41540011,0.42476959,0.45136545,0.72433031,1.54098421
2604,1240,small,1478,rf_entropy,margin,0,0,0,0,0.70226537,0.70143317,0.72192782,0.70226537,0.94932471,0.80672022
2605,1241,small,1478,rf_entropy,margin,0,0,0,1,0.7043248,0.6993182,0.72270231,0.7043248,0.95153657,0.78673503
2606,1242,small,1478,rf_entropy,margin,0,0,0,2,0.74551339,0.7463843,0.75341965,0.74551339,0.95326934,0.77614002
2607,1243,small,1478,rf_entropy,margin,0,0,0,3,0.76316564,0.75889983,0.76064815,0.76316564,0.95354992,0.77261678
2608,1244,small,1478,rf_entropy,margin,0,0,0,4,0.78464254,0.77855182,0.78120936,0.78464254,0.95792016,0.73338092
2609,1245,small,1478,rf_entropy,margin,0,0,0,5,0.77258017,0.76931022,0.77130359,0.77258017,0.96008339,0.73513891
2610,1246,small,1478,rf_entropy,margin,0,0,0,6,0.7817005,0.77739306,0.78505688,0.7817005,0.96068046,0.73667634
2611,1247,small,1478,rf_entropy,margin,0,0,0,7,0.7817005,0.77470986,0.78247406,0.7817005,0.96053565,0.73557175
2612,1248,small,1478,rf_entropy,margin,0,0,0,8,0.77758164,0.77013553,0.77850508,0.77758164,0.96149982,0.72823913
2613,1249,small,1478,rf_entropy,margin,0,0,0,9,0.77199176,0.76558158,0.7788426,0.77199176,0.96343876,0.71896254
2614,1250,small,1478,rf_entropy,margin,0,0,0,10,0.7675787,0.76222351,0.76830567,0.7675787,0.9592222,0.72952466
2615,1251,small,1478,rf_entropy,margin,0,0,0,11,0.79788173,0.7921413,0.79390765,0.79788173,0.96514277,0.70140298
2616,1252,small,1478,rf_entropy,margin,0,0,0,12,0.79405708,0.7892555,0.79308238,0.79405708,0.9669996,0.67736466
2617,1253,small,1478,rf_entropy,margin,0,0,0,13,0.7678729,0.76387431,0.76642611,0.7678729,0.9579575,0.73351019
2618,1254,small,1478,rf_entropy,margin,0,0,0,14,0.78640777,0.78286601,0.78304509,0.78640777,0.96083869,0.70971707
2619,1255,small,1478,rf_entropy,margin,0,0,0,15,0.78375993,0.77917278,0.78080916,0.78375993,0.96211102,0.71579902
2620,1256,small,1478,rf_entropy,margin,0,0,0,16,0.78699618,0.78404758,0.78301355,0.78699618,0.96083917,0.70755629
2621,1257,small,1478,rf_entropy,margin,0,0,0,17,0.79994116,0.79542052,0.79827114,0.79994116,0.96556687,0.70221466
2622,1258,small,1478,rf_entropy,margin,0,0,0,18,0.80611945,0.80116058,0.80630953,0.80611945,0.96513286,0.68507029
2623,1259,small,1478,rf_entropy,margin,0,0,0,19,0.80611945,0.80077004,0.80729466,0.80611945,0.96615276,0.68869174
2624,1260,small,1478,rf_entropy,margin,0,0,0,20,0.78993822,0.78505416,0.79535387,0.78993822,0.96531724,0.69629825
2625,715,small,23381,rf_entropy,margin,0,0,0,0,0.6,0.59271709,0.59181287,0.6,0.62379227,0.6728117
2626,716,small,23381,rf_entropy,margin,0,0,0,1,0.62424242,0.6174009,0.61726032,0.62424242,0.62907609,0.67404827
2627,717,small,23381,rf_entropy,margin,0,0,0,2,0.63636364,0.63244755,0.63154878,0.63636364,0.6303593,0.68358444
2628,718,small,23381,rf_entropy,margin,0,0,0,3,0.58787879,0.56998213,0.57347802,0.58787879,0.61156401,0.68188066
2629,719,small,23381,rf_entropy,margin,0,0,0,4,0.61212121,0.61212121,0.61212121,0.61212121,0.61616848,0.69022088
2630,720,small,23381,rf_entropy,margin,0,0,0,5,0.62424242,0.6201958,0.61909893,0.62424242,0.63209541,0.67644413
2631,721,small,23381,rf_entropy,margin,0,0,0,6,0.63636364,0.63244755,0.63154878,0.63636364,0.60348732,0.69073906
2632,722,small,23381,rf_entropy,margin,0,0,0,7,0.6,0.59811148,0.59692308,0.6,0.61730072,0.68250564
2633,723,small,23381,rf_entropy,margin,0,0,0,8,0.61818182,0.60688837,0.60908163,0.61818182,0.61805556,0.68674233
2634,724,small,23381,rf_entropy,margin,0,0,0,9,0.63030303,0.6193681,0.62227242,0.63030303,0.62515097,0.68364711
2635,725,small,23381,rf_entropy,margin,0,0,0,10,0.60606061,0.59440864,0.59589083,0.60606061,0.62386775,0.68684813
2636,726,small,23381,rf_entropy,margin,0,0,0,11,0.63636364,0.62819235,0.62942149,0.63636364,0.62718901,0.68361242
2637,727,small,23381,rf_entropy,margin,0,0,0,12,0.62424242,0.6174009,0.61726032,0.62424242,0.62318841,0.68478901
2638,728,small,23381,rf_entropy,margin,0,0,0,13,0.58181818,0.57503799,0.57340697,0.58181818,0.60884662,0.6849061
2639,729,small,23381,rf_entropy,margin,0,0,0,14,0.57575758,0.57118881,0.56929955,0.57575758,0.60114734,0.69396233
2640,730,small,23381,rf_entropy,margin,0,0,0,15,0.59393939,0.5888654,0.58731602,0.59393939,0.58099336,0.70955772
2641,731,small,23381,rf_entropy,margin,0,0,0,16,0.56363636,0.55739199,0.55523447,0.56363636,0.58786232,0.70559584
2642,732,small,23381,rf_entropy,margin,0,0,0,17,0.59393939,0.58569933,0.58486536,0.59393939,0.58552234,0.70688728
2643,733,small,23381,rf_entropy,margin,0,0,0,18,0.6,0.59271709,0.59181287,0.6,0.58227657,0.71022073
2644,734,small,23381,rf_entropy,margin,0,0,0,19,0.57575758,0.56968666,0.56781115,0.57575758,0.57706824,0.70361385
2645,735,small,23381,rf_entropy,margin,0,0,0,20,0.57575758,0.55733454,0.55964987,0.57575758,0.58189915,0.69573687
2646,5461,small,40499,rf_entropy,margin,0,0,0,0,0.7399449,0.72935278,0.74976492,0.7399449,0.95199816,1.08238028
2647,5462,small,40499,rf_entropy,margin,0,0,0,1,0.7107438,0.70587942,0.72467378,0.7107438,0.95061942,1.11056094
2648,5463,small,40499,rf_entropy,margin,0,0,0,2,0.76198347,0.75159842,0.76641096,0.76198347,0.95297304,1.04036894
2649,5464,small,40499,rf_entropy,margin,0,0,0,3,0.76033058,0.75514165,0.75790169,0.76033058,0.9592183,1.07124072
2650,5465,small,40499,rf_entropy,margin,0,0,0,4,0.74104683,0.73588336,0.74599882,0.74104683,0.95740212,1.05792152
2651,5466,small,40499,rf_entropy,margin,0,0,0,5,0.75426997,0.74732047,0.76674339,0.75426997,0.96455414,1.03487679
2652,5467,small,40499,rf_entropy,margin,0,0,0,6,0.77796143,0.7684574,0.79004885,0.77796143,0.96727607,0.95284085
2653,5468,small,40499,rf_entropy,margin,0,0,0,7,0.77024793,0.76066176,0.78903053,0.77024793,0.96536556,1.02879093
2654,5469,small,40499,rf_entropy,margin,0,0,0,8,0.73112948,0.71814314,0.74105074,0.73112948,0.95823992,1.03671198
2655,5470,small,40499,rf_entropy,margin,0,0,0,9,0.75426997,0.74627049,0.77138459,0.75426997,0.96631689,0.99478256
2656,5471,small,40499,rf_entropy,margin,0,0,0,10,0.75812672,0.7420354,0.78512223,0.75812672,0.96337591,1.13337246
2657,5472,small,40499,rf_entropy,margin,0,0,0,11,0.75261708,0.7466721,0.77561099,0.75261708,0.96436831,1.01831953
2658,5473,small,40499,rf_entropy,margin,0,0,0,12,0.76639118,0.76103357,0.7846939,0.76639118,0.96868854,0.96998741
2659,5474,small,40499,rf_entropy,margin,0,0,0,13,0.77520661,0.76674045,0.79621893,0.77520661,0.96890642,0.9960094
2660,5475,small,40499,rf_entropy,margin,0,0,0,14,0.77134986,0.76556271,0.78753163,0.77134986,0.97267234,0.93739569
2661,5476,small,40499,rf_entropy,margin,0,0,0,15,0.7785124,0.77466517,0.79746961,0.7785124,0.97558678,0.89846158
2662,5477,small,40499,rf_entropy,margin,0,0,0,16,0.76584022,0.75820014,0.78506162,0.76584022,0.97084181,0.91680461
2663,5478,small,40499,rf_entropy,margin,0,0,0,17,0.76694215,0.7573628,0.78949218,0.76694215,0.97568077,0.88991382
2664,5479,small,40499,rf_entropy,margin,0,0,0,18,0.80220386,0.79946268,0.80946581,0.80220386,0.97571116,0.87202936
2665,5480,small,40499,rf_entropy,margin,0,0,0,19,0.76143251,0.76137239,0.77812725,0.76143251,0.97019618,0.91911275
2666,5481,small,40499,rf_entropy,margin,0,0,0,20,0.78181818,0.77819839,0.80371409,0.78181818,0.97307188,0.92444007
2667,2374,small,40668,rf_entropy,margin,0,0,0,0,0.61563649,0.54791043,0.52861543,0.61563649,0.55044365,0.92473268
2668,2375,small,40668,rf_entropy,margin,0,0,0,1,0.62761281,0.55038621,0.52445776,0.62761281,0.5580782,1.01614549
2669,2376,small,40668,rf_entropy,margin,0,0,0,2,0.62873419,0.54577106,0.51626039,0.62873419,0.5550721,0.93175254
2670,2377,small,40668,rf_entropy,margin,0,0,0,3,0.64102449,0.54907817,0.54002105,0.64102449,0.55290532,0.96675142
2671,2378,small,40668,rf_entropy,margin,0,0,0,4,0.65196914,0.53597259,0.51911848,0.65196914,0.55181033,1.09649114
2672,2379,small,40668,rf_entropy,margin,0,0,0,5,0.64972638,0.54542367,0.53463336,0.64972638,0.56316915,0.98372974
2673,2380,small,40668,rf_entropy,margin,0,0,0,6,0.64690051,0.53944268,0.5280572,0.64690051,0.56785278,0.95647101
2674,2381,small,40668,rf_entropy,margin,0,0,0,7,0.64232529,0.55886047,0.55808129,0.64232529,0.56517914,1.03392272
2675,2382,small,40668,rf_entropy,margin,0,0,0,8,0.65075805,0.54625984,0.53654854,0.65075805,0.56219746,0.97727537
2676,2383,small,40668,rf_entropy,margin,0,0,0,9,0.63743608,0.55426594,0.54606185,0.63743608,0.56488675,0.97112951
2677,2384,small,40668,rf_entropy,margin,0,0,0,10,0.64268413,0.56040552,0.54645448,0.64268413,0.58997345,0.95000287
2678,2385,small,40668,rf_entropy,margin,0,0,0,11,0.63824347,0.56236484,0.53922431,0.63824347,0.5845906,0.91598901
2679,2386,small,40668,rf_entropy,margin,0,0,0,12,0.63824347,0.56913395,0.54620119,0.63824347,0.58398618,0.9618629
2680,2387,small,40668,rf_entropy,margin,0,0,0,13,0.64035166,0.56945104,0.54727618,0.64035166,0.58458923,1.01807827
2681,2388,small,40668,rf_entropy,margin,0,0,0,14,0.64654167,0.56490363,0.55312955,0.64654167,0.58179157,1.02259061
2682,2389,small,40668,rf_entropy,margin,0,0,0,15,0.64757334,0.56290893,0.54864819,0.64757334,0.58387164,1.00180064
2683,2390,small,40668,rf_entropy,margin,0,0,0,16,0.64806674,0.55551718,0.54533142,0.64806674,0.58444016,1.04068603
2684,2391,small,40668,rf_entropy,margin,0,0,0,17,0.64856015,0.55625256,0.54226551,0.64856015,0.59012546,0.92437988
2685,2392,small,40668,rf_entropy,margin,0,0,0,18,0.65282139,0.54991836,0.55540309,0.65282139,0.58100528,1.04941359
